Name;Points;meanX;meanY;meanZ;SF#1 name;SF#1 valid values;SF#1 mean;SF#1 std.dev.;SF#1 sum;SF#2 name;SF#2 valid values;SF#2 mean;SF#2 std.dev.;SF#2 sum;SF#3 name;SF#3 valid values;SF#3 mean;SF#3 std.dev.;SF#3 sum;SF#4 name;SF#4 valid values;SF#4 mean;SF#4 std.dev.;SF#4 sum;SF#5 name;SF#5 valid values;SF#5 mean;SF#5 std.dev.;SF#5 sum;SF#6 name;SF#6 valid values;SF#6 mean;SF#6 std.dev.;SF#6 sum;SF#7 name;SF#7 valid values;SF#7 mean;SF#7 std.dev.;SF#7 sum;SF#8 name;SF#8 valid values;SF#8 mean;SF#8 std.dev.;SF#8 sum;SF#9 name;SF#9 valid values;SF#9 mean;SF#9 std.dev.;SF#9 sum;SF#10 name;SF#10 valid values;SF#10 mean;SF#10 std.dev.;SF#10 sum;SF#11 name;SF#11 valid values;SF#11 mean;SF#11 std.dev.;SF#11 sum;SF#12 name;SF#12 valid values;SF#12 mean;SF#12 std.dev.;SF#12 sum;SF#13 name;SF#13 valid values;SF#13 mean;SF#13 std.dev.;SF#13 sum;SF#14 name;SF#14 valid values;SF#14 mean;SF#14 std.dev.;SF#14 sum;
Vertical_M3C2 - Cloud_CC#608;320;1758.05;1239.43;430.385;M3C2 distance;320;0.560339;0.255878;179.308;distance uncertainty;320;0.618997;0.0886668;198.079;significant change;320;0.36875;0.482466;118;STD_cloud2;320;0.870972;0.180332;278.711;STD_cloud1;320;0.850495;0.174686;272.159;Npoints_cloud2;320;133.584;30.2201;42747;Npoints_cloud1;320;58.3625;27.6227;18676;Npoints cloud1 3D;320;48.2219;23.7164;15431;Npoints cloud2 3D;320;110.347;27.4062;35311;STD cloud1 3D;320;0.178772;0.0489032;57.2069;STD cloud2 3D;320;0.160886;0.0456984;51.4836;significant change 3D;320;1;0;320;distance uncertainty 3D;320;0.399093;0.0258667;127.71;M3C2 distance 3D;320;0.465844;0.0614576;149.07;
Vertical_M3C2 - Cloud_CC#615;23;2127.97;1295.18;425.957;M3C2 distance;23;0.422046;0.344038;9.70706;distance uncertainty;23;0.722119;0.10699;16.6087;significant change;23;0.130435;0.336781;3;STD_cloud2;23;1.04167;0.191186;23.9583;STD_cloud1;23;0.99293;0.257083;22.8374;Npoints_cloud2;23;76.6957;11.808;1764;Npoints_cloud1;23;45.7391;15.3374;1052;Npoints cloud1 3D;23;36.8261;15.4093;847;Npoints cloud2 3D;23;60.3043;10.6951;1387;STD cloud1 3D;23;0.233553;0.0869053;5.37172;STD cloud2 3D;23;0.216596;0.0683946;4.98171;significant change 3D;23;1;0;23;distance uncertainty 3D;23;0.429997;0.0383034;9.88993;M3C2 distance 3D;23;0.450935;0.0448888;10.3715;
Vertical_M3C2 - Cloud_CC#626;22;3591.08;1923.67;424.536;M3C2 distance;22;1.01483;0.308855;22.3263;distance uncertainty;22;0.918591;0.215117;20.209;significant change;22;0.636364;0.481046;14;STD_cloud2;22;1.0722;0.263755;23.5884;STD_cloud1;22;1.03399;0.209868;22.7478;Npoints_cloud2;22;53.2273;18.4044;1171;Npoints_cloud1;22;20.0455;5.39762;441;Npoints cloud1 3D;22;20.8182;13.3982;458;Npoints cloud2 3D;22;50.4545;19.376;1110;STD cloud1 3D;22;0.339709;0.128592;7.4736;STD cloud2 3D;22;0.430963;0.19946;9.48118;significant change 3D;22;1;0;22;distance uncertainty 3D;22;0.529768;0.0431633;11.6549;M3C2 distance 3D;22;0.770941;0.1429;16.9607;
Vertical_M3C2 - Cloud_CC#629;21;3647.1;1992.68;427.531;M3C2 distance;21;0.100283;0.453087;2.10594;distance uncertainty;21;0.728158;0.123683;15.2913;significant change;21;0.0952381;0.293544;2;STD_cloud2;21;1.10187;0.484284;23.1392;STD_cloud1;21;1.0277;0.289993;21.5818;Npoints_cloud2;21;101.476;27.9925;2131;Npoints_cloud1;21;39.381;6.60069;827;Npoints cloud1 3D;21;32.1905;7.76205;676;Npoints cloud2 3D;21;74.5238;24.3968;1565;STD cloud1 3D;21;0.206803;0.033336;4.34287;STD cloud2 3D;21;0.264804;0.0694381;5.56089;significant change 3D;21;1;0;21;distance uncertainty 3D;21;0.429125;0.0151716;9.01162;M3C2 distance 3D;21;0.556538;0.0664364;11.6873;
Vertical_M3C2 - Cloud_CC#631;50;3816.34;2393.01;424.508;M3C2 distance;50;0.750969;0.245618;37.5484;distance uncertainty;49;0.775686;0.119924;38.0086;significant change;50;0.54;0.498397;27;STD_cloud2;50;0.840288;0.146583;42.0144;STD_cloud1;50;0.70686;0.152979;35.343;Npoints_cloud2;50;53.5;9.74526;2675;Npoints_cloud1;50;14.3;4.12432;715;Npoints cloud1 3D;50;12.96;4.70302;648;Npoints cloud2 3D;50;50.04;22.2647;2502;STD cloud1 3D;50;0.149735;0.0859475;7.48674;STD cloud2 3D;50;0.184299;0.145479;9.21497;significant change 3D;50;1;0;50;distance uncertainty 3D;50;0.430011;0.0424544;21.5006;M3C2 distance 3D;50;0.513528;0.066239;25.6764;
Vertical_M3C2 - Cloud_CC#636;166;3858.42;2500.33;430.787;M3C2 distance;156;1.11601;0.480455;174.097;distance uncertainty;137;0.783671;0.155637;107.363;significant change;166;0.656627;0.474835;109;STD_cloud2;166;1.01283;0.183602;168.13;STD_cloud1;156;0.906886;0.342659;141.474;Npoints_cloud2;166;152.59;54.1001;25330;Npoints_cloud1;166;19.9699;11.9504;3315;Npoints cloud1 3D;166;19.9819;7.22568;3317;Npoints cloud2 3D;166;167.699;72.3289;27838;STD cloud1 3D;166;0.309312;0.138138;51.3457;STD cloud2 3D;166;0.233862;0.251714;38.8211;significant change 3D;166;1;0;166;distance uncertainty 3D;166;0.481946;0.0800914;80.003;M3C2 distance 3D;166;0.87864;0.30042;145.854;
Vertical_M3C2 - Cloud_CC#637;210;3781.43;3136.45;433.577;M3C2 distance;210;0.736789;0.306444;154.726;distance uncertainty;210;0.890153;0.100078;186.932;significant change;210;0.290476;0.453982;61;STD_cloud2;210;1.00944;0.122595;211.981;STD_cloud1;210;0.972955;0.160742;204.321;Npoints_cloud2;210;144.514;25.2666;30348;Npoints_cloud1;210;13.3762;2.95303;2809;Npoints cloud1 3D;210;11.081;3.80577;2327;Npoints cloud2 3D;210;117.943;43.6505;24768;STD cloud1 3D;210;0.146117;0.0524771;30.6846;STD cloud2 3D;210;0.0997418;0.033334;20.9458;significant change 3D;210;1;0;210;distance uncertainty 3D;210;0.422864;0.0287363;88.8014;M3C2 distance 3D;210;0.560907;0.0865934;117.79;
Vertical_M3C2 - Cloud_CC#639;106;1641.03;1245.58;427.757;M3C2 distance;106;0.850279;0.406524;90.1296;distance uncertainty;106;0.551987;0.0915594;58.5106;significant change;106;0.726415;0.445798;77;STD_cloud2;106;0.756513;0.145825;80.1904;STD_cloud1;106;0.787995;0.460362;83.5275;Npoints_cloud2;106;225.877;31.7272;23943;Npoints_cloud1;106;63.934;8.63218;6777;Npoints cloud1 3D;106;55.1981;4.54001;5851;Npoints cloud2 3D;106;196.632;33.9393;20843;STD cloud1 3D;106;0.397638;0.128859;42.1496;STD cloud2 3D;106;0.151314;0.0615354;16.0393;significant change 3D;106;1;0;106;distance uncertainty 3D;106;0.441537;0.0349306;46.8029;M3C2 distance 3D;106;0.839243;0.367689;88.9598;
Vertical_M3C2 - Cloud_CC#641;48;1780.95;1248.91;426.904;M3C2 distance;48;0.454472;0.111647;21.8147;distance uncertainty;48;0.603328;0.0283887;28.9598;significant change;48;0.104167;0.305477;5;STD_cloud2;48;1.00018;0.0889884;48.0088;STD_cloud1;48;1.01445;0.0881161;48.6936;Npoints_cloud2;48;170.979;10.5069;8207;Npoints_cloud1;48;79.8542;11.3321;3833;Npoints cloud1 3D;48;62.5;10.1592;3000;Npoints cloud2 3D;48;133.375;10.2807;6402;STD cloud1 3D;48;0.130881;0.0245793;6.28227;STD cloud2 3D;48;0.122254;0.0353422;5.8682;significant change 3D;48;1;0;48;distance uncertainty 3D;48;0.372478;0.00977262;17.879;M3C2 distance 3D;48;0.404101;0.0234155;19.3969;
Vertical_M3C2 - Cloud_CC#647;118;2732.13;1338.54;433.578;M3C2 distance;116;0.67007;0.56532;77.7281;distance uncertainty;111;0.712798;0.137834;79.1206;significant change;118;0.432203;0.495382;51;STD_cloud2;118;1.14274;0.122577;134.844;STD_cloud1;116;1.02391;0.272082;118.773;Npoints_cloud2;118;123.186;35.4712;14536;Npoints_cloud1;118;49.7881;23.8757;5875;Npoints cloud1 3D;118;44.8559;23.3791;5293;Npoints cloud2 3D;118;114.534;63.4008;13515;STD cloud1 3D;118;0.186419;0.307008;21.9975;STD cloud2 3D;118;0.135829;0.282239;16.0279;significant change 3D;118;1;0;118;distance uncertainty 3D;118;0.392631;0.0485698;46.3304;M3C2 distance 3D;118;0.456476;0.078652;53.8641;
Vertical_M3C2 - Cloud_CC#648;60;2439.16;1375.75;433.884;M3C2 distance;60;0.587842;0.469287;35.2705;distance uncertainty;60;0.791037;0.217758;47.4622;significant change;60;0.366667;0.481894;22;STD_cloud2;60;1.20861;0.325685;72.5166;STD_cloud1;60;1.1243;0.374728;67.458;Npoints_cloud2;60;79.8833;27.6261;4793;Npoints_cloud1;60;52.1833;23.1945;3131;Npoints cloud1 3D;60;42.3667;19.4576;2542;Npoints cloud2 3D;60;63.7667;25.0921;3826;STD cloud1 3D;60;0.20278;0.108348;12.1668;STD cloud2 3D;60;0.177632;0.119363;10.6579;significant change 3D;60;1;0;60;distance uncertainty 3D;60;0.417675;0.0440346;25.0605;M3C2 distance 3D;60;0.469994;0.0757987;28.1997;
Vertical_M3C2 - Cloud_CC#674;8924;3988.17;2520.95;464.752;M3C2 distance;8861;3.06525;3.22426;27161.2;distance uncertainty;8774;0.669881;0.109583;5877.54;significant change;8924;0.82082;0.383503;7325;STD_cloud2;8924;0.686119;0.286798;6122.93;STD_cloud1;8861;0.860893;0.268521;7628.37;Npoints_cloud2;8924;232.374;55.3647;2.0737e+06;Npoints_cloud1;8924;29.2064;9.93186;260638;Npoints cloud1 3D;8924;26.2327;10.0728;234101;Npoints cloud2 3D;8924;215.577;123.224;1.92381e+06;STD cloud1 3D;8924;0.433505;0.367373;3868.6;STD cloud2 3D;8924;0.166168;0.254766;1482.88;significant change 3D;8924;1;0;8924;distance uncertainty 3D;8924;0.506646;0.122651;4521.31;M3C2 distance 3D;8924;2.8168;2.99816;25137.1;
Vertical_M3C2 - Cloud_CC#681;159;3876.21;3151.6;432.597;M3C2 distance;159;0.898473;0.370898;142.857;distance uncertainty;159;0.841674;0.186616;133.826;significant change;159;0.540881;0.498326;86;STD_cloud2;159;0.93394;0.0732076;148.496;STD_cloud1;159;0.946395;0.339806;150.477;Npoints_cloud2;159;279.667;17.8254;44467;Npoints_cloud1;159;14.4403;2.75314;2296;Npoints cloud1 3D;159;11.6164;2.79892;1847;Npoints cloud2 3D;159;226.566;12.6479;36024;STD cloud1 3D;159;0.251693;0.106445;40.0191;STD cloud2 3D;159;0.110274;0.0467077;17.5335;significant change 3D;159;1;0;159;distance uncertainty 3D;159;0.480774;0.0645905;76.443;M3C2 distance 3D;159;0.7392;0.255607;117.533;
Vertical_M3C2 - Cloud_CC#689;79;1614.87;1258.74;431.611;M3C2 distance;79;0.585385;0.240527;46.2454;distance uncertainty;79;0.6053;0.0455913;47.8187;significant change;79;0.556962;0.496745;44;STD_cloud2;79;0.968607;0.118579;76.5199;STD_cloud1;79;1.01446;0.227137;80.1427;Npoints_cloud2;79;215.013;14.9975;16986;Npoints_cloud1;79;70.7595;13.3892;5590;Npoints cloud1 3D;79;55.2532;9.96001;4365;Npoints cloud2 3D;79;171.405;15.2054;13541;STD cloud1 3D;79;0.150246;0.0335988;11.8694;STD cloud2 3D;79;0.10167;0.0558659;8.03195;significant change 3D;79;1;0;79;distance uncertainty 3D;79;0.376897;0.0107933;29.7749;M3C2 distance 3D;79;0.534725;0.0859028;42.2433;
Vertical_M3C2 - Cloud_CC#690;23;2034.28;1277.74;431.148;M3C2 distance;23;0.651238;0.44888;14.9785;distance uncertainty;23;0.744936;0.129319;17.1335;significant change;23;0.391304;0.488042;9;STD_cloud2;23;1.12591;0.288699;25.896;STD_cloud1;23;1.19873;0.313301;27.5707;Npoints_cloud2;23;104.087;32.8262;2394;Npoints_cloud1;23;50.5217;13.561;1162;Npoints cloud1 3D;23;36.2609;12.4034;834;Npoints cloud2 3D;23;78.7391;29.4769;1811;STD cloud1 3D;23;0.148431;0.0224063;3.41392;STD cloud2 3D;23;0.12862;0.0411894;2.95825;significant change 3D;23;1;0;23;distance uncertainty 3D;23;0.393813;0.0190947;9.0577;M3C2 distance 3D;23;0.443731;0.035859;10.2058;
Vertical_M3C2 - Cloud_CC#697;40;2232.81;1325.97;432.487;M3C2 distance;40;0.545022;0.394607;21.8009;distance uncertainty;40;0.73098;0.0939499;29.2392;significant change;40;0.3;0.458258;12;STD_cloud2;40;1.10465;0.201817;44.1861;STD_cloud1;40;1.01835;0.264894;40.7341;Npoints_cloud2;40;102.075;28.8681;4083;Npoints_cloud1;40;40.125;14.1866;1605;Npoints cloud1 3D;40;29.75;11.1843;1190;Npoints cloud2 3D;40;75.425;23.7075;3017;STD cloud1 3D;40;0.166737;0.0449794;6.66948;STD cloud2 3D;40;0.176735;0.0709504;7.06941;significant change 3D;40;1;0;40;distance uncertainty 3D;40;0.412505;0.0336378;16.5002;M3C2 distance 3D;40;0.480572;0.0713527;19.2229;
Vertical_M3C2 - Cloud_CC#703;52;2187.52;1485.41;430.043;M3C2 distance;50;0.920776;0.625027;46.0388;distance uncertainty;46;0.61665;0.0997274;28.3659;significant change;52;0.673077;0.469089;35;STD_cloud2;52;0.981719;0.339806;51.0494;STD_cloud1;50;0.723503;0.328633;36.1752;Npoints_cloud2;52;161.365;55.1916;8391;Npoints_cloud1;52;45.8269;30.9564;2383;Npoints cloud1 3D;52;48.8846;30.6699;2542;Npoints cloud2 3D;52;170.077;77.2968;8844;STD cloud1 3D;52;0.538823;0.737889;28.0188;STD cloud2 3D;52;0.445798;0.508955;23.1815;significant change 3D;52;1;0;52;distance uncertainty 3D;52;0.52273;0.244754;27.182;M3C2 distance 3D;52;0.826895;0.668252;42.9985;
Vertical_M3C2 - Cloud_CC#705;1298;2270.96;1556.53;444.658;M3C2 distance;1283;0.795727;0.550278;1020.92;distance uncertainty;1083;0.745421;0.187968;807.291;significant change;1298;0.449153;0.497408;583;STD_cloud2;1298;0.744064;0.259404;965.795;STD_cloud1;1283;0.62451;0.298673;801.246;Npoints_cloud2;1298;54.0924;25.4417;70212;Npoints_cloud1;1298;16.8529;14.7008;21875;Npoints cloud1 3D;1298;19.6626;13.8824;25522;Npoints cloud2 3D;1298;70.9322;54.1538;92070;STD cloud1 3D;1298;0.222183;0.140059;288.393;STD cloud2 3D;1298;0.182766;0.121696;237.23;significant change 3D;1298;1;0;1298;distance uncertainty 3D;1298;0.452693;0.0533895;587.595;M3C2 distance 3D;1298;0.696582;0.21308;904.164;
Vertical_M3C2 - Cloud_CC#709;43;2678.28;1748.02;431.163;M3C2 distance;43;0.666647;0.235366;28.6658;distance uncertainty;43;0.578597;0.0473686;24.8797;significant change;43;0.581395;0.49333;25;STD_cloud2;43;0.945779;0.11607;40.6685;STD_cloud1;43;0.987917;0.247478;42.4804;Npoints_cloud2;43;255.372;33.6639;10981;Npoints_cloud1;43;83.2558;15.7953;3580;Npoints cloud1 3D;43;66.2558;14.335;2849;Npoints cloud2 3D;43;205.698;27.9489;8845;STD cloud1 3D;43;0.215287;0.0577467;9.25736;STD cloud2 3D;43;0.12537;0.0398625;5.39091;significant change 3D;43;1;0;43;distance uncertainty 3D;43;0.388687;0.013031;16.7135;M3C2 distance 3D;43;0.609228;0.118915;26.1968;
Vertical_M3C2 - Cloud_CC#715;26;3396.08;2126.04;428.7;M3C2 distance;26;0.478147;0.118774;12.4318;distance uncertainty;26;0.530057;0.0339792;13.7815;significant change;26;0.307692;0.461538;8;STD_cloud2;26;0.720576;0.111808;18.735;STD_cloud1;26;0.686223;0.131425;17.8418;Npoints_cloud2;26;240.538;8.67902;6254;Npoints_cloud1;26;59.8462;3.21884;1556;Npoints cloud1 3D;26;53.2692;3.18117;1385;Npoints cloud2 3D;26;212.577;13.779;5527;STD cloud1 3D;26;0.191494;0.0635325;4.97885;STD cloud2 3D;26;0.167202;0.0395914;4.34726;significant change 3D;26;1;0;26;distance uncertainty 3D;26;0.390038;0.0187191;10.141;M3C2 distance 3D;26;0.45564;0.0595517;11.8466;
Vertical_M3C2 - Cloud_CC#716;254;3384.62;2137.73;432.309;M3C2 distance;254;0.574111;0.187792;145.824;distance uncertainty;254;0.588696;0.0878109;149.529;significant change;254;0.46063;0.498448;117;STD_cloud2;254;0.737388;0.182237;187.296;STD_cloud1;254;0.733171;0.191043;186.225;Npoints_cloud2;254;191.929;31.5808;48750;Npoints_cloud1;254;42.1181;9.74446;10698;Npoints cloud1 3D;254;36.4646;10.3997;9262;Npoints cloud2 3D;254;167.421;34.9055;42525;STD cloud1 3D;254;0.180063;0.0527344;45.736;STD cloud2 3D;254;0.147466;0.045186;37.4565;significant change 3D;254;1;0;254;distance uncertainty 3D;254;0.398955;0.024439;101.335;M3C2 distance 3D;254;0.462405;0.0650405;117.451;
Vertical_M3C2 - Cloud_CC#718;25;3830.66;2389.23;432.15;M3C2 distance;25;0.490316;0.718242;12.2579;distance uncertainty;23;0.857516;0.322128;19.7229;significant change;25;0.04;0.195959;1;STD_cloud2;25;0.877072;0.342482;21.9268;STD_cloud1;25;0.888945;0.435044;22.2236;Npoints_cloud2;25;76.16;28.916;1904;Npoints_cloud1;25;17.56;12.2117;439;Npoints cloud1 3D;25;18.36;8.8899;459;Npoints cloud2 3D;25;88;40.8216;2200;STD cloud1 3D;25;0.218673;0.0934224;5.46682;STD cloud2 3D;25;0.277824;0.153207;6.94559;significant change 3D;25;1;0;25;distance uncertainty 3D;25;0.458509;0.054183;11.4627;M3C2 distance 3D;25;0.516464;0.060292;12.9116;
Vertical_M3C2 - Cloud_CC#726;40;3618.46;2611.73;431.82;M3C2 distance;40;0.763773;0.622273;30.5509;distance uncertainty;33;0.972236;0.160138;32.0838;significant change;40;0.275;0.446514;11;STD_cloud2;40;1.06336;0.125608;42.5343;STD_cloud1;40;0.75606;0.333436;30.2424;Npoints_cloud2;40;75.6;22.5064;3024;Npoints_cloud1;40;7.425;4.03043;297;Npoints cloud1 3D;40;10;6.40312;400;Npoints cloud2 3D;40;107.925;82.8931;4317;STD cloud1 3D;40;0.201059;0.0603073;8.04238;STD cloud2 3D;40;0.221016;0.062712;8.84062;significant change 3D;40;1;0;40;distance uncertainty 3D;40;0.480932;0.0476342;19.2373;M3C2 distance 3D;40;0.619473;0.138582;24.7789;
Vertical_M3C2 - Cloud_CC#731;20;1652.78;1188.6;430.223;M3C2 distance;16;0.818294;0.46499;13.0927;distance uncertainty;7;0.514176;0.0370716;3.59923;significant change;20;0.35;0.47697;7;STD_cloud2;20;0.398187;0.237568;7.96374;STD_cloud1;16;0.188934;0.187348;3.02294;Npoints_cloud2;20;86.95;15.8917;1739;Npoints_cloud1;20;7.75;10.6577;155;Npoints cloud1 3D;20;55.25;34.3568;1105;Npoints cloud2 3D;20;320.35;154.594;6407;STD cloud1 3D;20;0.511862;0.276408;10.2372;STD cloud2 3D;20;0.53958;0.22133;10.7916;significant change 3D;20;1;0;20;distance uncertainty 3D;20;0.483124;0.054122;9.66248;M3C2 distance 3D;20;0.734118;0.180256;14.6824;
Vertical_M3C2 - Cloud_CC#742;24;2755.96;1298.18;433.073;M3C2 distance;6;0.867622;0.256291;5.20573;distance uncertainty;1;1.33902;0.000155478;1.33902;significant change;24;0;0;0;STD_cloud2;24;1.083;0.175184;25.992;STD_cloud1;6;0.606858;0.527615;3.64115;Npoints_cloud2;24;33.8333;9.68102;812;Npoints_cloud1;24;0.666667;1.46249;16;Npoints cloud1 3D;24;16.875;7.38418;405;Npoints cloud2 3D;24;173.708;15.4959;4169;STD cloud1 3D;24;0.424528;0.160185;10.1887;STD cloud2 3D;24;1.04713;0.0908699;25.1312;significant change 3D;24;1;0;24;distance uncertainty 3D;24;0.610126;0.101566;14.643;M3C2 distance 3D;24;1.28299;0.466575;30.7917;
Vertical_M3C2 - Cloud_CC#756;136;2710.43;1743.18;435.106;M3C2 distance;136;0.646567;0.239255;87.9331;distance uncertainty;136;0.591657;0.0580624;80.4654;significant change;136;0.632353;0.482165;86;STD_cloud2;136;0.991531;0.124792;134.848;STD_cloud1;136;0.935083;0.150495;127.171;Npoints_cloud2;136;245.5;36.7011;33388;Npoints_cloud1;136;73.1176;22.126;9944;Npoints cloud1 3D;136;58.0588;17.6376;7896;Npoints cloud2 3D;136;197.235;32.1253;26824;STD cloud1 3D;136;0.172364;0.0577047;23.4416;STD cloud2 3D;136;0.191074;0.151798;25.9861;significant change 3D;136;1;0;136;distance uncertainty 3D;136;0.390901;0.0325404;53.1626;M3C2 distance 3D;136;0.539283;0.114494;73.3425;
Vertical_M3C2 - Cloud_CC#757;25;2670.7;1776.79;433.5;M3C2 distance;25;0.523765;0.126245;13.0941;distance uncertainty;25;0.569215;0.0401482;14.2304;significant change;25;0.52;0.4996;13;STD_cloud2;25;0.844709;0.120808;21.1177;STD_cloud1;25;0.970784;0.18344;24.2696;Npoints_cloud2;25;215.76;40.9441;5394;Npoints_cloud1;25;87.16;13.2202;2179;Npoints cloud1 3D;25;73.08;11.9127;1827;Npoints cloud2 3D;25;183.76;37.7881;4594;STD cloud1 3D;25;0.423108;0.0435085;10.5777;STD cloud2 3D;25;0.27714;0.0645406;6.92849;significant change 3D;25;1;0;25;distance uncertainty 3D;25;0.439178;0.0101174;10.9794;M3C2 distance 3D;25;0.47159;0.0264762;11.7897;
Vertical_M3C2 - Cloud_CC#759;42;3153.65;1978.3;435.8;M3C2 distance;8;1.11976;0.678069;8.95807;distance uncertainty;2;0.872892;0.00134363;1.74578;significant change;42;0;0;0;STD_cloud2;42;1.08105;0.236256;45.4039;STD_cloud1;8;0.242525;0.23776;1.9402;Npoints_cloud2;42;32.5476;12.2595;1367;Npoints_cloud1;42;0.547619;1.43431;23;Npoints cloud1 3D;42;14.7381;8.36677;619;Npoints cloud2 3D;42;155.857;29.2465;6546;STD cloud1 3D;42;0.417412;0.243962;17.5313;STD cloud2 3D;42;0.833276;0.226497;34.9976;significant change 3D;42;1;0;42;distance uncertainty 3D;42;0.601427;0.132177;25.2599;M3C2 distance 3D;42;0.849055;0.320401;35.6603;
Vertical_M3C2 - Cloud_CC#762;25;3735.58;2294.55;430.64;M3C2 distance;25;0.829476;0.322871;20.7369;distance uncertainty;25;0.700026;0.0480286;17.5006;significant change;25;0.72;0.448999;18;STD_cloud2;25;0.837313;0.131342;20.9328;STD_cloud1;25;0.808376;0.126603;20.2094;Npoints_cloud2;25;55.92;22.3391;1398;Npoints_cloud1;25;34.88;6.075;872;Npoints cloud1 3D;25;28.64;6.5841;716;Npoints cloud2 3D;25;46.52;21.0525;1163;STD cloud1 3D;25;0.209984;0.0403058;5.2496;STD cloud2 3D;25;0.126069;0.0384818;3.15172;significant change 3D;25;1;0;25;distance uncertainty 3D;25;0.424392;0.018224;10.6098;M3C2 distance 3D;25;0.527111;0.0680569;13.1778;
Vertical_M3C2 - Cloud_CC#773;58;1665.77;1256.37;439.262;M3C2 distance;39;1.14293;0.875539;44.5743;distance uncertainty;22;0.897403;0.256568;19.7429;significant change;58;0.275862;0.446948;16;STD_cloud2;58;0.945509;0.288392;54.8395;STD_cloud1;39;0.404567;0.394932;15.7781;Npoints_cloud2;58;41.2241;18.5983;2391;Npoints_cloud1;58;3.65517;3.98943;212;Npoints cloud1 3D;58;38.3103;21.9962;2222;Npoints cloud2 3D;58;190.483;51.3787;11048;STD cloud1 3D;58;0.549637;0.305197;31.879;STD cloud2 3D;58;0.78127;0.258535;45.3136;significant change 3D;58;1;0;58;distance uncertainty 3D;58;0.557407;0.0943644;32.3296;M3C2 distance 3D;58;0.870136;0.239102;50.4679;
Vertical_M3C2 - Cloud_CC#777;105;1554.39;1270.49;432.199;M3C2 distance;105;0.556883;0.28702;58.4727;distance uncertainty;102;0.420487;0.154713;42.8896;significant change;105;0.809524;0.392677;85;STD_cloud2;105;0.30549;0.522068;32.0765;STD_cloud1;105;0.224085;0.172193;23.5289;Npoints_cloud2;105;188.257;72.3539;19767;Npoints_cloud1;105;61.8667;29.2656;6496;Npoints cloud1 3D;105;62.981;27.3238;6613;Npoints cloud2 3D;105;200.19;65.3267;21020;STD cloud1 3D;105;0.207928;0.163373;21.8324;STD cloud2 3D;105;0.216217;0.27915;22.7028;significant change 3D;105;1;0;105;distance uncertainty 3D;105;0.401539;0.0620325;42.1616;M3C2 distance 3D;105;0.539073;0.135854;56.6026;
Vertical_M3C2 - Cloud_CC#778;47;1572.07;1268.14;431.819;M3C2 distance;47;1.18233;0.639889;55.5693;distance uncertainty;47;0.512473;0.153154;24.0862;significant change;47;0.893617;0.308327;42;STD_cloud2;47;0.692509;0.169247;32.5479;STD_cloud1;47;0.389156;0.444107;18.2903;Npoints_cloud2;47;153.383;30.8024;7209;Npoints_cloud1;47;47.5106;20.0975;2233;Npoints cloud1 3D;47;42.9574;23.5037;2019;Npoints cloud2 3D;47;136.957;29.3286;6437;STD cloud1 3D;47;0.28265;0.120154;13.2845;STD cloud2 3D;47;0.190007;0.0467196;8.93032;significant change 3D;47;1;0;47;distance uncertainty 3D;47;0.435301;0.052317;20.4591;M3C2 distance 3D;47;0.86392;0.325983;40.6042;
Vertical_M3C2 - Cloud_CC#782;40;2160.28;1294;432.707;M3C2 distance;40;0.567171;0.3355;22.6868;distance uncertainty;40;0.675303;0.0646198;27.0121;significant change;40;0.375;0.484123;15;STD_cloud2;40;0.997097;0.129689;39.8839;STD_cloud1;40;0.912721;0.222489;36.5088;Npoints_cloud2;40;80.275;15.4548;3211;Npoints_cloud1;40;50.15;11.6481;2006;Npoints cloud1 3D;40;40.35;10.958;1614;Npoints cloud2 3D;40;62.375;14.6282;2495;STD cloud1 3D;40;0.171763;0.0487414;6.87053;STD cloud2 3D;40;0.117863;0.0364488;4.71454;significant change 3D;40;1;0;40;distance uncertainty 3D;40;0.397842;0.0248585;15.9137;M3C2 distance 3D;40;0.461935;0.0464163;18.4774;
Vertical_M3C2 - Cloud_CC#785;141;2413.22;1363.19;440.826;M3C2 distance;136;0.984407;1.28735;133.879;distance uncertainty;117;0.8997;0.283536;105.265;significant change;141;0.347518;0.476182;49;STD_cloud2;141;1.30997;0.40705;184.706;STD_cloud1;136;1.11372;0.508178;151.467;Npoints_cloud2;141;59.5106;22.6057;8391;Npoints_cloud1;141;37.8085;25.2303;5331;Npoints cloud1 3D;141;39.4539;23.246;5563;Npoints cloud2 3D;141;84.6879;75.3357;11941;STD cloud1 3D;141;0.312531;0.233117;44.0669;STD cloud2 3D;141;0.339742;0.304025;47.9036;significant change 3D;141;1;0;141;distance uncertainty 3D;141;0.465898;0.0875446;65.6917;M3C2 distance 3D;141;0.587723;0.188163;82.8689;
