Name;Points;meanX;meanY;meanZ;SF#1 name;SF#1 valid values;SF#1 mean;SF#1 std.dev.;SF#1 sum;SF#2 name;SF#2 valid values;SF#2 mean;SF#2 std.dev.;SF#2 sum;SF#3 name;SF#3 valid values;SF#3 mean;SF#3 std.dev.;SF#3 sum;SF#4 name;SF#4 valid values;SF#4 mean;SF#4 std.dev.;SF#4 sum;SF#5 name;SF#5 valid values;SF#5 mean;SF#5 std.dev.;SF#5 sum;SF#6 name;SF#6 valid values;SF#6 mean;SF#6 std.dev.;SF#6 sum;SF#7 name;SF#7 valid values;SF#7 mean;SF#7 std.dev.;SF#7 sum;SF#8 name;SF#8 valid values;SF#8 mean;SF#8 std.dev.;SF#8 sum;SF#9 name;SF#9 valid values;SF#9 mean;SF#9 std.dev.;SF#9 sum;SF#10 name;SF#10 valid values;SF#10 mean;SF#10 std.dev.;SF#10 sum;SF#11 name;SF#11 valid values;SF#11 mean;SF#11 std.dev.;SF#11 sum;SF#12 name;SF#12 valid values;SF#12 mean;SF#12 std.dev.;SF#12 sum;SF#13 name;SF#13 valid values;SF#13 mean;SF#13 std.dev.;SF#13 sum;SF#14 name;SF#14 valid values;SF#14 mean;SF#14 std.dev.;SF#14 sum;
Vertical_M3C2 - Cloud_CC#113;200;3497.36;1983.92;383.468;M3C2 distance;194;-0.509487;0.214873;-98.8404;distance uncertainty;179;0.423063;0.127735;75.7284;significant change;200;0.77;0.420833;154;STD_cloud2;200;0.299298;0.31031;59.8597;STD_cloud1;194;0.135657;0.140308;26.3174;Npoints_cloud2;200;176.175;88.0491;35235;Npoints_cloud1;200;20.91;12.629;4182;Npoints cloud1 3D;200;25.355;11.7851;5071;Npoints cloud2 3D;200;210.3;105.272;42060;STD cloud1 3D;200;0.214755;0.192017;42.951;STD cloud2 3D;200;0.257696;0.215809;51.5392;significant change 3D;200;1;0;200;distance uncertainty 3D;200;0.434352;0.0762974;86.8704;M3C2 distance 3D;200;-0.5742;0.139767;-114.84;
Vertical_M3C2 - Cloud_CC#121;44;3160.58;1558.08;388.232;M3C2 distance;44;-0.865114;0.311407;-38.065;distance uncertainty;44;0.916857;0.179909;40.3417;significant change;44;0.409091;0.491666;18;STD_cloud2;44;1.0946;0.0791769;48.1625;STD_cloud1;44;1.03863;0.221362;45.6998;Npoints_cloud2;44;260.023;12.6859;11441;Npoints_cloud1;44;14.4773;5.15438;637;Npoints cloud1 3D;44;14.4773;8.28879;637;Npoints cloud2 3D;44;284.545;223.944;12520;STD cloud1 3D;44;0.270257;0.053056;11.8913;STD cloud2 3D;44;0.129065;0.0465396;5.67887;significant change 3D;44;1;0;44;distance uncertainty 3D;44;0.488562;0.0533501;21.4967;M3C2 distance 3D;44;-0.62278;0.108325;-27.4023;
Vertical_M3C2 - Cloud_CC#125;76;3286.24;1870.88;386.002;M3C2 distance;68;-1.34183;0.539154;-91.2442;distance uncertainty;25;0.903229;0.167031;22.5807;significant change;76;0.289474;0.453518;22;STD_cloud2;76;0.712311;0.270751;54.1356;STD_cloud1;68;0.436466;0.371814;29.6797;Npoints_cloud2;76;38.8421;11.4536;2952;Npoints_cloud1;76;4.85526;5.37466;369;Npoints cloud1 3D;76;16.7763;9.18752;1275;Npoints cloud2 3D;76;112.553;54.8784;8554;STD cloud1 3D;76;0.768032;0.316889;58.3705;STD cloud2 3D;76;0.63497;0.335489;48.2577;significant change 3D;76;1;0;76;distance uncertainty 3D;76;0.762122;0.1901;57.9213;M3C2 distance 3D;76;-1.11423;0.339928;-84.6813;
Vertical_M3C2 - Cloud_CC#128;38;3429.79;1952.51;389.134;M3C2 distance;36;-2.10856;1.53085;-75.9083;distance uncertainty;18;0.947405;0.11125;17.0533;significant change;38;0.210526;0.407682;8;STD_cloud2;38;0.954554;0.20403;36.273;STD_cloud1;36;0.516525;0.364204;18.5949;Npoints_cloud2;38;46.3947;13.6508;1763;Npoints_cloud1;38;5.18421;3.53073;197;Npoints cloud1 3D;38;10.6579;3.54873;405;Npoints cloud2 3D;38;97.8947;54.4208;3720;STD cloud1 3D;38;0.570893;0.163959;21.6939;STD cloud2 3D;38;0.172526;0.0547412;6.55597;significant change 3D;38;1;0;38;distance uncertainty 3D;38;0.687576;0.110107;26.1279;M3C2 distance 3D;38;-1.08571;0.262838;-41.257;
Vertical_M3C2 - Cloud_CC#131;35;2818.69;1334.66;387.611;M3C2 distance;35;-0.830992;1.0236;-29.0847;distance uncertainty;35;1.00359;0.514292;35.1256;significant change;35;0.657143;0.474664;23;STD_cloud2;35;1.08026;0.835198;37.8093;STD_cloud1;35;1.02859;0.734727;36.0006;Npoints_cloud2;35;57.0571;20.6743;1997;Npoints_cloud1;35;15.3714;5.60656;538;Npoints cloud1 3D;35;21.1714;19.2361;741;Npoints cloud2 3D;35;94.2;266.487;3297;STD cloud1 3D;35;1.10015;2.25928;38.5054;STD cloud2 3D;35;0.838072;2.9564;29.3325;significant change 3D;35;1;0;35;distance uncertainty 3D;35;0.851487;1.12709;29.802;M3C2 distance 3D;35;-2.81928;6.07398;-98.6746;
Vertical_M3C2 - Cloud_CC#133;101;2743.43;1384.02;398.171;M3C2 distance;101;-1.24562;0.767225;-125.808;distance uncertainty;101;0.788092;0.0763126;79.5973;significant change;101;0.722772;0.44763;73;STD_cloud2;101;1.66534;0.293369;168.199;STD_cloud1;101;1.53587;0.437155;155.123;Npoints_cloud2;101;133.327;18.6628;13466;Npoints_cloud1;101;76.604;20.61;7737;Npoints cloud1 3D;101;47.5248;14.3683;4800;Npoints cloud2 3D;101;83.099;16.8743;8393;STD cloud1 3D;101;0.33622;0.133449;33.9582;STD cloud2 3D;101;0.178529;0.0741295;18.0314;significant change 3D;101;1;0;101;distance uncertainty 3D;101;0.445255;0.0509173;44.9707;M3C2 distance 3D;101;-0.88837;0.267129;-89.7254;
Vertical_M3C2 - Cloud_CC#139;26;2610.35;1513.39;390.472;M3C2 distance;26;-0.728581;1.04142;-18.9431;distance uncertainty;23;1.35407;0.390388;31.1436;significant change;26;0.269231;0.44356;7;STD_cloud2;26;1.7062;0.591822;44.3611;STD_cloud1;26;0.983642;0.78975;25.5747;Npoints_cloud2;26;22.3462;7.93697;581;Npoints_cloud1;26;12.0769;7.73565;314;Npoints cloud1 3D;26;15.7692;9.93172;410;Npoints cloud2 3D;26;27.9615;26.289;727;STD cloud1 3D;26;0.371264;0.177166;9.65288;STD cloud2 3D;26;0.264556;0.162843;6.87845;significant change 3D;26;1;0;26;distance uncertainty 3D;26;0.55553;0.0566333;14.4438;M3C2 distance 3D;26;-0.715863;0.14332;-18.6124;
Vertical_M3C2 - Cloud_CC#141;226;3308.98;1551.18;399.599;M3C2 distance;201;-2.09304;1.25736;-420.702;distance uncertainty;61;1.241;0.405212;75.701;significant change;226;0.221239;0.415081;50;STD_cloud2;226;1.20458;0.285314;272.234;STD_cloud1;201;0.772399;0.680294;155.252;Npoints_cloud2;226;60.2832;22.6926;13624;Npoints_cloud1;226;3.24779;2.6592;734;Npoints cloud1 3D;226;8.76106;3.82649;1980;Npoints cloud2 3D;226;149.558;54.2749;33800;STD cloud1 3D;226;0.630093;0.263886;142.401;STD cloud2 3D;226;0.278166;0.158657;62.8655;significant change 3D;226;1;0;226;distance uncertainty 3D;226;0.76708;0.180665;173.36;M3C2 distance 3D;226;-1.43009;0.465456;-323.201;
Vertical_M3C2 - Cloud_CC#142;20;3284.28;1742.7;387.416;M3C2 distance;11;-1.57158;0.424447;-17.2873;distance uncertainty;6;0.940716;0.122092;5.64429;significant change;20;0.3;0.458258;6;STD_cloud2;20;0.791783;0.251762;15.8357;STD_cloud1;11;0.427373;0.310055;4.7011;Npoints_cloud2;20;29.85;4.01591;597;Npoints_cloud1;20;2.8;3.61386;56;Npoints cloud1 3D;20;15.75;8.32391;315;Npoints cloud2 3D;20;87.9;28.2292;1758;STD cloud1 3D;20;0.323908;0.0775996;6.47817;STD cloud2 3D;20;0.307889;0.0945301;6.15778;significant change 3D;20;1;0;20;distance uncertainty 3D;20;0.516615;0.0385237;10.3323;M3C2 distance 3D;20;-0.645267;0.120442;-12.9053;
Vertical_M3C2 - Cloud_CC#145;701;3433.87;1843.05;397.024;M3C2 distance;701;-2.28431;1.52733;-1601.3;distance uncertainty;697;0.887266;0.172277;618.424;significant change;701;0.834522;0.371611;585;STD_cloud2;701;1.46365;0.47527;1026.02;STD_cloud1;701;1.29532;0.565531;908.019;Npoints_cloud2;701;163.106;44.516;114337;Npoints_cloud1;701;28.2368;10.1424;19794;Npoints cloud1 3D;701;20.0271;8.22269;14039;Npoints cloud2 3D;701;117.455;54.1779;82336;STD cloud1 3D;701;0.398559;0.2072;279.39;STD cloud2 3D;701;0.186476;0.0922341;130.72;significant change 3D;701;1;0;701;distance uncertainty 3D;701;0.518748;0.0848345;363.642;M3C2 distance 3D;701;-1.59742;0.870977;-1119.79;
Vertical_M3C2 - Cloud_CC#146;54;3480.69;1880.46;390.173;M3C2 distance;54;-1.06999;1.00849;-57.7795;distance uncertainty;54;0.982819;0.238662;53.0722;significant change;54;0.481481;0.499657;26;STD_cloud2;54;1.5174;0.39348;81.9395;STD_cloud1;54;1.39301;0.698047;75.2226;Npoints_cloud2;54;109.463;37.0049;5911;Npoints_cloud1;54;25.8333;11.2361;1395;Npoints cloud1 3D;54;21.5926;11.9931;1166;Npoints cloud2 3D;54;84.7963;45.8021;4579;STD cloud1 3D;54;0.293563;0.164809;15.8524;STD cloud2 3D;54;0.178066;0.0665508;9.61555;significant change 3D;54;1;0;54;distance uncertainty 3D;54;0.476949;0.0792159;25.7553;M3C2 distance 3D;54;-0.767065;0.191312;-41.4215;
Vertical_M3C2 - Cloud_CC#148;34;3465.08;1972.91;388.576;M3C2 distance;29;-0.774813;0.424716;-22.4696;distance uncertainty;15;0.979091;0.10748;14.6864;significant change;34;0.147059;0.354165;5;STD_cloud2;34;0.708949;0.216256;24.1043;STD_cloud1;29;0.516322;0.338351;14.9733;Npoints_cloud2;34;21.7353;7.9384;739;Npoints_cloud1;34;3.58824;2.71291;122;Npoints cloud1 3D;34;9.52941;4.72313;324;Npoints cloud2 3D;34;59.1765;34.0212;2012;STD cloud1 3D;34;0.364386;0.0874537;12.3891;STD cloud2 3D;34;0.178179;0.0696515;6.05809;significant change 3D;34;1;0;34;distance uncertainty 3D;34;0.587698;0.0756496;19.9817;M3C2 distance 3D;34;-0.938198;0.20642;-31.8987;
Vertical_M3C2 - Cloud_CC#149;21;3581.39;1982.87;387.995;M3C2 distance;21;-0.210083;0.325024;-4.41175;distance uncertainty;21;0.807442;0.0834337;16.9563;significant change;21;0.047619;0.212959;1;STD_cloud2;21;0.883476;0.16831;18.553;STD_cloud1;21;0.798914;0.225385;16.7772;Npoints_cloud2;21;32.1905;10.1963;676;Npoints_cloud1;21;20.2857;5.10968;426;Npoints cloud1 3D;21;17.4762;3.8125;367;Npoints cloud2 3D;21;25.1429;8.74662;528;STD cloud1 3D;21;0.195556;0.0435485;4.10667;STD cloud2 3D;21;0.149197;0.0724272;3.13313;significant change 3D;21;1;0;21;distance uncertainty 3D;21;0.451454;0.0298796;9.48053;M3C2 distance 3D;21;-0.603371;0.0790793;-12.6708;
Vertical_M3C2 - Cloud_CC#150;128;3593.91;2009.94;391.552;M3C2 distance;113;-0.925122;0.590849;-104.539;distance uncertainty;69;0.825611;0.193091;56.9672;significant change;128;0.4375;0.496078;56;STD_cloud2;128;0.668224;0.320555;85.5327;STD_cloud1;113;0.488897;0.339873;55.2454;Npoints_cloud2;128;25.6641;12.0301;3285;Npoints_cloud1;128;6.64063;5.92365;850;Npoints cloud1 3D;128;13.6094;7.6885;1742;Npoints cloud2 3D;128;63.375;55.5107;8112;STD cloud1 3D;128;0.39813;0.228646;50.9607;STD cloud2 3D;128;0.271428;0.168333;34.7428;significant change 3D;128;1;0;128;distance uncertainty 3D;128;0.563824;0.0735703;72.1694;M3C2 distance 3D;128;-1.00373;0.340634;-128.478;
Vertical_M3C2 - Cloud_CC#152;167;3088.92;1345.14;394.913;M3C2 distance;165;-2.34227;1.23426;-386.475;distance uncertainty;95;1.25416;0.376206;119.145;significant change;167;0.431138;0.495235;72;STD_cloud2;167;1.43762;0.29554;240.083;STD_cloud1;165;1.04487;0.646486;172.403;Npoints_cloud2;167;102.719;50.4385;17154;Npoints_cloud1;167;5.2994;3.26387;885;Npoints cloud1 3D;167;9.61078;4.95471;1605;Npoints cloud2 3D;167;197.922;127.002;33053;STD cloud1 3D;167;0.676555;0.383499;112.985;STD cloud2 3D;167;0.205109;0.0653489;34.2532;significant change 3D;167;1;0;167;distance uncertainty 3D;167;0.782164;0.262856;130.621;M3C2 distance 3D;167;-1.57687;0.752802;-263.338;
Vertical_M3C2 - Cloud_CC#159;25;3057.9;1440.03;389.706;M3C2 distance;14;-1.837;1.37229;-25.7181;distance uncertainty;0;nan;nan;0;significant change;25;0;0;0;STD_cloud2;25;1.14868;0.283377;28.717;STD_cloud1;14;0.137688;0.270486;1.92763;Npoints_cloud2;25;49.2;12.0963;1230;Npoints_cloud1;25;0.72;0.775629;18;Npoints cloud1 3D;25;7.56;2.4508;189;Npoints cloud2 3D;25;155.44;34.7103;3886;STD cloud1 3D;25;1.24697;0.0963683;31.1743;STD cloud2 3D;25;0.31135;0.0724747;7.78376;significant change 3D;25;1;0;25;distance uncertainty 3D;25;1.26078;0.176516;31.5194;M3C2 distance 3D;25;-1.50215;0.321736;-37.5536;
Vertical_M3C2 - Cloud_CC#166;107;3374.51;1745.77;399.377;M3C2 distance;103;-1.13425;0.791403;-116.828;distance uncertainty;57;1.02333;0.313161;58.3296;significant change;107;0.205607;0.404145;22;STD_cloud2;107;0.959292;0.182627;102.644;STD_cloud1;103;0.624861;0.511954;64.3607;Npoints_cloud2;107;48.3738;15.9851;5176;Npoints_cloud1;107;5.76636;3.89243;617;Npoints cloud1 3D;107;11.7009;4.60438;1252;Npoints cloud2 3D;107;111.57;70.0207;11938;STD cloud1 3D;107;0.517428;0.218561;55.3648;STD cloud2 3D;107;0.194802;0.0701247;20.8438;significant change 3D;107;1;0;107;distance uncertainty 3D;107;0.641599;0.128838;68.6511;M3C2 distance 3D;107;-0.885136;0.237534;-94.7096;
Vertical_M3C2 - Cloud_CC#167;67;3298.76;1753.6;390.773;M3C2 distance;44;-2.99232;1.26962;-131.662;distance uncertainty;15;1.30531;0.60732;19.5796;significant change;67;0.223881;0.416843;15;STD_cloud2;67;0.950084;0.27017;63.6556;STD_cloud1;44;0.704439;0.773593;30.9953;Npoints_cloud2;67;25.7463;12.5;1725;Npoints_cloud1;67;2.28358;2.19093;153;Npoints cloud1 3D;67;8.64179;3.34888;579;Npoints cloud2 3D;67;76.3731;35.1911;5117;STD cloud1 3D;67;0.994103;0.505717;66.6049;STD cloud2 3D;67;0.216544;0.0520539;14.5085;significant change 3D;67;1;0;67;distance uncertainty 3D;67;0.987966;0.291502;66.1937;M3C2 distance 3D;67;-2.43069;0.832652;-162.856;
Vertical_M3C2 - Cloud_CC#169;30;3257.85;1882.58;390.888;M3C2 distance;23;-0.318927;0.442831;-7.33533;distance uncertainty;16;0.636682;0.0905622;10.1869;significant change;30;0.266667;0.442217;8;STD_cloud2;30;0.845335;0.47557;25.3601;STD_cloud1;23;0.353819;0.232294;8.13785;Npoints_cloud2;30;44.1333;10.3174;1324;Npoints_cloud1;30;5.2;4.70035;156;Npoints cloud1 3D;30;10.4;4.17612;312;Npoints cloud2 3D;30;84;48.4514;2520;STD cloud1 3D;30;0.412889;0.191557;12.3867;STD cloud2 3D;30;0.39635;0.161907;11.8905;significant change 3D;30;1;0;30;distance uncertainty 3D;30;0.61167;0.102222;18.3501;M3C2 distance 3D;30;-0.859503;0.254025;-25.7851;
Vertical_M3C2 - Cloud_CC#171;2706;3040.97;1281.05;417.619;M3C2 distance;2640;-2.13683;1.56374;-5641.23;distance uncertainty;2136;1.04208;0.287629;2225.88;significant change;2706;0.643016;0.47911;1740;STD_cloud2;2706;1.05708;0.546757;2860.45;STD_cloud1;2640;0.907174;0.544393;2394.94;Npoints_cloud2;2706;89.0399;35.551;240942;Npoints_cloud1;2706;8.09941;4.33442;21917;Npoints cloud1 3D;2706;10.4933;5.83388;28395;Npoints cloud2 3D;2706;117.108;87.71;316895;STD cloud1 3D;2706;0.359755;0.222739;973.496;STD cloud2 3D;2706;0.189591;0.129457;513.033;significant change 3D;2706;1;0;2706;distance uncertainty 3D;2706;0.559334;0.108081;1513.56;M3C2 distance 3D;2706;-1.55559;0.90449;-4209.43;
Vertical_M3C2 - Cloud_CC#177;625;3147.31;1527.35;406.784;M3C2 distance;560;-1.33345;1.17961;-746.734;distance uncertainty;222;0.912885;0.301314;202.661;significant change;625;0.1936;0.395119;121;STD_cloud2;625;0.790613;0.31293;494.133;STD_cloud1;560;0.532787;0.471871;298.361;Npoints_cloud2;625;85.2544;45.8869;53284;Npoints_cloud1;625;4.4208;4.21622;2763;Npoints cloud1 3D;625;10.408;5.37088;6505;Npoints cloud2 3D;625;224.61;128.459;140381;STD cloud1 3D;625;0.543957;0.308554;339.973;STD cloud2 3D;625;0.411891;0.269672;257.432;significant change 3D;625;1;0;625;distance uncertainty 3D;625;0.698334;0.228032;436.459;M3C2 distance 3D;625;-1.21807;0.797787;-761.294;
Vertical_M3C2 - Cloud_CC#179;663;2704.49;1534.31;402.729;M3C2 distance;632;-1.52099;1.4127;-961.263;distance uncertainty;474;1.07907;0.401665;511.478;significant change;663;0.467572;0.498947;310;STD_cloud2;663;1.39502;0.564811;924.901;STD_cloud1;632;0.978272;0.65199;618.268;Npoints_cloud2;663;49.6259;26.2477;32902;Npoints_cloud1;663;12.819;13.7508;8499;Npoints cloud1 3D;663;23.8009;31.0768;15780;Npoints cloud2 3D;663;62.7164;51.5118;41581;STD cloud1 3D;663;1.01449;1.51542;672.606;STD cloud2 3D;663;0.378333;0.399063;250.835;significant change 3D;663;1;0;663;distance uncertainty 3D;663;0.799062;0.621988;529.778;M3C2 distance 3D;663;-3.03448;5.48054;-2011.86;
Vertical_M3C2 - Cloud_CC#185;33;3534.91;1928.93;392.038;M3C2 distance;33;-0.530067;0.659448;-17.4922;distance uncertainty;33;0.919978;0.267108;30.3593;significant change;33;0.272727;0.445362;9;STD_cloud2;33;1.16582;0.379263;38.472;STD_cloud1;33;0.844679;0.530138;27.8744;Npoints_cloud2;33;43.4242;19.7561;1433;Npoints_cloud1;33;16.2424;8.30491;536;Npoints cloud1 3D;33;14.0909;7.51307;465;Npoints cloud2 3D;33;29.5758;13.3008;976;STD cloud1 3D;33;0.476471;0.149212;15.7235;STD cloud2 3D;33;0.182827;0.0922147;6.0333;significant change 3D;33;1;0;33;distance uncertainty 3D;33;0.622265;0.0941384;20.5348;M3C2 distance 3D;33;-0.987768;0.301249;-32.5964;
Vertical_M3C2 - Cloud_CC#187;34;3482.14;2115.26;393.625;M3C2 distance;34;-0.818757;0.480378;-27.8377;distance uncertainty;34;0.886518;0.245961;30.1416;significant change;34;0.470588;0.499134;16;STD_cloud2;34;0.719272;0.25414;24.4552;STD_cloud1;34;0.741375;0.277935;25.2067;Npoints_cloud2;34;19.2353;12.398;654;Npoints_cloud1;34;18.4706;9.90019;628;Npoints cloud1 3D;34;15.7353;10.042;535;Npoints cloud2 3D;34;15.1176;9.95804;514;STD cloud1 3D;34;0.302938;0.161333;10.2999;STD cloud2 3D;34;0.21453;0.122054;7.29401;significant change 3D;34;1;0;34;distance uncertainty 3D;34;0.5612;0.08874;19.0808;M3C2 distance 3D;34;-0.783707;0.159212;-26.646;
Vertical_M3C2 - Cloud_CC#195;200;2457.69;1546.55;404.212;M3C2 distance;200;-1.32353;1.32307;-264.706;distance uncertainty;185;1.19703;0.359066;221.45;significant change;200;0.53;0.499099;106;STD_cloud2;200;1.4906;0.409495;298.12;STD_cloud1;200;1.1524;0.613514;230.48;Npoints_cloud2;200;42.36;25.5773;8472;Npoints_cloud1;200;15.845;9.9459;3169;Npoints cloud1 3D;200;20.375;14.0902;4075;Npoints cloud2 3D;200;54.235;49.6408;10847;STD cloud1 3D;200;0.409334;0.258853;81.8667;STD cloud2 3D;200;0.262021;0.157127;52.4042;significant change 3D;200;1;0;200;distance uncertainty 3D;200;0.556801;0.125082;111.36;M3C2 distance 3D;200;-0.987407;0.412558;-197.481;
Vertical_M3C2 - Cloud_CC#197;694;3381.45;1785.85;402.326;M3C2 distance;694;-1.75747;0.871686;-1219.68;distance uncertainty;693;0.819715;0.170826;568.062;significant change;694;0.884726;0.319352;614;STD_cloud2;694;1.03271;0.36913;716.698;STD_cloud1;694;0.900891;0.350144;625.218;Npoints_cloud2;694;138.889;43.2669;96389;Npoints_cloud1;694;16.7882;6.79144;11651;Npoints cloud1 3D;694;14.8184;6.18415;10284;Npoints cloud2 3D;694;117.35;78.1876;81441;STD cloud1 3D;694;0.288491;0.173468;200.213;STD cloud2 3D;694;0.144249;0.0917467;100.109;significant change 3D;694;1;0;694;distance uncertainty 3D;694;0.488347;0.0851294;338.913;M3C2 distance 3D;694;-1.49794;0.558224;-1039.57;
Vertical_M3C2 - Cloud_CC#199;23;3285.62;1857;395.784;M3C2 distance;21;0.0792194;0.951728;1.66361;distance uncertainty;15;1.22918;0.273336;18.4378;significant change;23;0.217391;0.412471;5;STD_cloud2;23;1.18179;0.226922;27.1812;STD_cloud1;21;0.981626;0.604827;20.6141;Npoints_cloud2;23;17.8261;5.43461;410;Npoints_cloud1;23;7.52174;5.48412;173;Npoints cloud1 3D;23;12.3913;7.44685;285;Npoints cloud2 3D;23;24.2609;21.5794;558;STD cloud1 3D;23;0.567815;0.430975;13.0598;STD cloud2 3D;23;0.186768;0.0493046;4.29566;significant change 3D;23;1;0;23;distance uncertainty 3D;23;0.714929;0.302097;16.4434;M3C2 distance 3D;23;-0.871662;0.3147;-20.0482;
Vertical_M3C2 - Cloud_CC#203;36;3226.69;1893.24;394.594;M3C2 distance;33;-1.04253;0.358767;-34.4036;distance uncertainty;11;0.68635;0.0784168;7.54986;significant change;36;0.25;0.433013;9;STD_cloud2;36;0.680415;0.205001;24.4949;STD_cloud1;33;0.169057;0.184086;5.57888;Npoints_cloud2;36;32.4167;12.8828;1167;Npoints_cloud1;36;3.30556;2.39002;119;Npoints cloud1 3D;36;22.5;15.2689;810;Npoints cloud2 3D;36;114.944;66.8339;4138;STD cloud1 3D;36;1.22285;0.726282;44.0224;STD cloud2 3D;36;1.1734;0.561931;42.2425;significant change 3D;36;1;0;36;distance uncertainty 3D;36;0.87346;0.238799;31.4446;M3C2 distance 3D;36;-1.36529;0.625833;-49.1504;
Vertical_M3C2 - Cloud_CC#208;43;2915.16;1272.65;400.239;M3C2 distance;43;-1.56612;0.788541;-67.3432;distance uncertainty;31;1.14036;0.302471;35.3511;significant change;43;0.534884;0.498782;23;STD_cloud2;43;1.45508;0.399838;62.5686;STD_cloud1;43;1.00703;0.469918;43.3024;Npoints_cloud2;43;165.628;45.5203;7122;Npoints_cloud1;43;6.27907;2.67917;270;Npoints cloud1 3D;43;11.3721;6.93164;489;Npoints cloud2 3D;43;266.884;191.57;11476;STD cloud1 3D;43;0.556872;0.339568;23.9455;STD cloud2 3D;43;0.593371;0.366753;25.515;significant change 3D;43;1;0;43;distance uncertainty 3D;43;0.665251;0.136771;28.6058;M3C2 distance 3D;43;-1.05904;0.311257;-45.5389;
Vertical_M3C2 - Cloud_CC#210;44;2810.03;1312.9;395.408;M3C2 distance;44;-2.25106;1.147;-99.0465;distance uncertainty;35;0.982467;0.316609;34.3864;significant change;44;0.659091;0.474015;29;STD_cloud2;44;0.847819;0.749082;37.304;STD_cloud1;44;0.648374;0.377467;28.5285;Npoints_cloud2;44;32.5;11.6726;1430;Npoints_cloud1;44;6.5;2.81635;286;Npoints cloud1 3D;44;15.9318;14.1347;701;Npoints cloud2 3D;44;72.8636;66.2528;3206;STD cloud1 3D;44;0.639506;0.422557;28.1383;STD cloud2 3D;44;0.637542;0.47119;28.0519;significant change 3D;44;1;0;44;distance uncertainty 3D;44;0.731371;0.184146;32.1803;M3C2 distance 3D;44;-1.51423;0.644856;-66.626;
Vertical_M3C2 - Cloud_CC#212;37;3151.09;1365.59;397.79;M3C2 distance;34;-1.12208;1.17843;-38.1507;distance uncertainty;10;0.917522;0.0681773;9.17522;significant change;37;0.162162;0.3686;6;STD_cloud2;37;1.06175;0.187258;39.2848;STD_cloud1;34;0.379087;0.213152;12.8889;Npoints_cloud2;37;43;15.1015;1591;Npoints_cloud1;37;3.10811;1.96982;115;Npoints cloud1 3D;37;6.24324;0.851244;231;Npoints cloud2 3D;37;127.946;48.3841;4734;STD cloud1 3D;37;0.298229;0.0915216;11.0345;STD cloud2 3D;37;0.21919;0.0830892;8.11005;significant change 3D;37;1;0;37;distance uncertainty 3D;37;0.573774;0.0796232;21.2296;M3C2 distance 3D;37;-0.815348;0.153982;-30.1679;
Vertical_M3C2 - Cloud_CC#214;308;2995.31;1432.83;400.856;M3C2 distance;303;-0.828541;0.56211;-251.048;distance uncertainty;219;0.686725;0.169614;150.393;significant change;308;0.474026;0.499325;146;STD_cloud2;308;0.494122;0.145604;152.19;STD_cloud1;303;0.445815;0.271531;135.082;Npoints_cloud2;308;44.8442;27.0038;13812;Npoints_cloud1;308;9.6461;6.66022;2971;Npoints cloud1 3D;308;16.6558;8.21495;5130;Npoints cloud2 3D;308;87.7792;65.8339;27036;STD cloud1 3D;308;0.287047;0.127637;88.4104;STD cloud2 3D;308;0.143723;0.0556939;44.2667;significant change 3D;308;1;0;308;distance uncertainty 3D;308;0.487203;0.0627389;150.059;M3C2 distance 3D;308;-0.709398;0.197133;-218.495;
Vertical_M3C2 - Cloud_CC#220;21;2595.72;1526.92;398.087;M3C2 distance;18;-1.22447;0.835827;-22.0405;distance uncertainty;5;0.868684;0.0706435;4.34342;significant change;21;0.142857;0.349927;3;STD_cloud2;21;1.05356;0.189574;22.1248;STD_cloud1;18;0.399813;0.424815;7.19664;Npoints_cloud2;21;23.8095;8.47753;500;Npoints_cloud1;21;2.95238;2.69879;62;Npoints cloud1 3D;21;9.28571;3.50704;195;Npoints cloud2 3D;21;51.9524;19.7713;1091;STD cloud1 3D;21;0.253908;0.0539517;5.33207;STD cloud2 3D;21;0.345968;0.0717261;7.26533;significant change 3D;21;1;0;21;distance uncertainty 3D;21;0.530597;0.0283133;11.1425;M3C2 distance 3D;21;-0.633841;0.0822551;-13.3107;
Vertical_M3C2 - Cloud_CC#222;151;3129.18;1603.57;402.135;M3C2 distance;151;-1.20752;0.506534;-182.336;distance uncertainty;151;0.679711;0.0662908;102.636;significant change;151;0.84106;0.36562;127;STD_cloud2;151;1.12102;0.210365;169.275;STD_cloud1;151;1.0529;0.227865;158.988;Npoints_cloud2;151;223.894;56.025;33808;Npoints_cloud1;151;47.2914;13.0929;7141;Npoints cloud1 3D;151;35.9934;9.78883;5435;Npoints cloud2 3D;151;172.285;46.6279;26015;STD cloud1 3D;151;0.265992;0.121987;40.1648;STD cloud2 3D;151;0.131194;0.0686289;19.8102;significant change 3D;151;1;0;151;distance uncertainty 3D;151;0.429787;0.0523991;64.8979;M3C2 distance 3D;151;-0.886421;0.267228;-133.85;
